Company,Date,Open,High,Low,Close,Adj Close,Volume,Yesterday Change,% Yesterday Change,Average 5-Day Change,% 5-Day Change,Average 10-Day Change,% 10-Day Change,EOD High
INTC,7/30/2019,51.709999,52.310001,51.560001,51.700001,50.536446,16487700,0.979999,0.018663093,0.1160002,0.002222822,0.0819998,0.001604536,0
INTC,7/31/2019,51.509998,51.720001,50.049999,50.549999,49.412327,24169800,-0.009998,-0.000193385,0.044,0.0008433,0.1679998,0.003271152,0
INTC,8/1/2019,50.52,51.889999,49.470001,49.5,48.38596,34020800,-0.959999,-0.018991079,0.0920004,0.001779436,0.2410002,0.004681979,0
INTC,8/2/2019,49.09,49.360001,48.5,48.68,47.584419,27881600,-1.02,-0.020606061,-0.287999,-0.005628278,0.1560004,0.003033257,0
INTC,8/5/2019,47.759998,47.959999,46.57,46.970001,45.912903,38936600,-0.41,-0.00842235,-0.4219994,-0.008341887,-0.0119996,-0.000234043,0
INTC,8/6/2019,47.150002,47.560001,46.77,46.959999,46.213051,26119600,-0.789997,-0.016819182,-0.2839996,-0.005739685,-0.0839997,-0.001652464,0
INTC,8/7/2019,46.299999,46.880001,45.970001,46.73,45.98671,29440400,-0.190003,-0.004046061,-0.6379988,-0.013145941,-0.2969994,-0.005898229,1
INTC,8/8/2019,46.16,47.369999,45.91,47.169998,46.419708,30643700,0.430001,0.009201819,-0.6739998,-0.01410986,-0.2909997,-0.005851004,1
INTC,8/9/2019,46.939999,47,45.779999,45.98,45.248638,24975500,1.009998,0.021411873,-0.3959998,-0.008371735,-0.3419994,-0.006946125,0
INTC,8/12/2019,45.759998,46.07,45.439999,45.599998,44.874676,18490300,-0.959999,-0.020878621,0.0099998,0.000213845,-0.2059998,-0.004232148,0
INTC,8/13/2019,45.490002,47.049999,45.360001,46.84,46.094959,28959500,-0.16,-0.003508772,-0.1,-0.002151093,-0.1919998,-0.00400133,1
INTC,8/14/2019,46.060001,46.630001,45.650002,45.869999,45.140388,25650200,1.349998,0.028821477,0.0259994,0.00055956,-0.3059997,-0.00644237,0
INTC,8/15/2019,46.099998,46.18,45.439999,45.700001,44.973091,21896000,-0.190002,-0.004142185,0.3339996,0.007215061,-0.1700001,-0.003614716,0
INTC,8/16/2019,46.34,46.68,46.060001,46.5,45.760368,22701800,-0.399997,-0.008752669,0.209999,0.004565394,-0.0930004,-0.001993578,1
INTC,8/19/2019,47.459999,47.599998,47.040001,47.23,46.478752,21403600,0.16,0.00344086,-0.072,-0.001561754,-0.0310001,-0.000667645,0
INTC,8/20/2019,47.029999,47.119999,46.459999,46.599998,45.858776,23113300,-0.229999,-0.004869765,0.1519998,0.003273882,0.0259999,0.000559643,0
INTC,8/21/2019,47.110001,47.290001,46.889999,47.150002,46.400028,15915000,-0.430001,-0.00922749,0.138,0.00297542,0.0819997,0.001766397,1
INTC,8/22/2019,47.279999,47.43,46.689999,46.779999,46.035912,19783000,0.040001,0.000848377,-0.2179998,-0.004674496,0.0579999,0.001248276,0
INTC,8/23/2019,46.349998,46.630001,44.799999,44.959999,44.244862,32814000,-0.5,-0.010688329,-0.1719992,-0.003671118,0.0189999,0.00040926,0
INTC,8/26/2019,45.82,45.82,45.25,45.560001,44.83532,22080500,-1.389999,-0.030916349,-0.1919998,-0.004125125,-0.1319999,-0.002849554,0
INTC,8/27/2019,45.869999,46.119999,45.5,45.790001,45.061661,16925500,-0.259999,-0.005706738,-0.5019996,-0.010863441,-0.1749999,-0.003778145,0
INTC,8/28/2019,45.700001,45.91,45.369999,45.790001,45.061661,14888800,-0.079998,-0.001747063,-0.5079996,-0.011031958,-0.1849998,-0.004003112,1
INTC,8/29/2019,46.459999,47.220001,46.400002,46.869999,46.124481,17803800,0.09,0.001965495,-0.437999,-0.009568311,-0.3279994,-0.007098632,1
INTC,8/30/2019,47.240002,47.790001,47.16,47.41,46.655891,16922600,0.41,0.0087476,-0.4279992,-0.009346185,-0.2999992,-0.006476247,1
INTC,9/3/2019,47.119999,47.220001,46.5,46.98,46.232731,15003800,0.169998,0.003585699,-0.2459992,-0.005314994,-0.2189995,-0.004718393,0
INTC,9/4/2019,47.560001,48.950001,47.540001,48.919998,48.141872,23450700,-0.139999,-0.00297997,0.0660002,0.001417287,-0.2179997,-0.004699383,1
INTC,9/5/2019,49.93,51.169998,49.869999,50.099998,49.303104,30014200,1.359997,0.02780043,0.0900002,0.001907026,-0.2089997,-0.004482952,1
INTC,9/6/2019,50.25,50.990002,50.07,50.919998,50.110058,17067900,0.169998,0.003393174,0.3779992,0.007865807,-0.0299999,-0.000639439,1
INTC,9/9/2019,51.060001,52.029999,51.02,51.59,50.769405,20749700,0.669998,0.013157856,0.3939988,0.008062841,-0.0170002,-0.000359184,1
INTC,9/10/2019,51.330002,51.84,50.830002,51.82,50.995747,18532000,0.529999,0.010273289,0.4459984,0.00897345,0.0999996,0.002083629,1
INTC,9/11/2019,51.599998,52.790001,51.380001,52.790001,51.950317,18968900,0.489998,0.00945577,0.5179986,0.010222984,0.2919994,0.00600587,1
INTC,9/12/2019,53,53.330002,52.07,53.009998,52.166817,23308700,1.190003,0.022542205,0.643998,0.012518428,0.3669991,0.007441333,1
INTC,9/13/2019,52.759998,53,52.23,52.540001,51.704296,18010800,0.009998,0.000188606,0.6099992,0.011724892,0.4939992,0.009871889,0
INTC,9/16/2019,51.900002,52.290001,51.700001,52.200001,51.369705,13354600,-0.219997,-0.004187229,0.5779992,0.011041054,0.485999,0.009603205,1
INTC,9/17/2019,52.049999,52.139999,51.349998,51.950001,51.12368,19641100,0.299999,0.005747107,0.4000002,0.007623117,0.4229993,0.008279979,0
INTC,9/18/2019,52.130001,52.130001,51.16,51.740002,50.917023,14906800,-0.099998,-0.001924889,0.3540002,0.006743118,0.4359994,0.008452222,0
INTC,9/19/2019,51.700001,51.990002,51.5,51.57,50.749722,11428400,-0.389999,-0.007537669,0.236001,0.004513483,0.4399995,0.00848339,0
INTC,9/20/2019,51.599998,51.880001,50.560001,50.720001,49.913242,37067900,-0.130001,-0.002520865,-0.0799994,-0.00153845,0.2649999,0.005094878,0
INTC,9/23/2019,50.830002,51.23,50.389999,50.900002,50.090385,18916600,-0.879997,-0.017350098,-0.1079992,-0.002091548,0.235,0.004519839,1
INTC,9/24/2019,51.099998,51.18,49.639999,49.82,49.027557,28197400,0.07,0.001375246,-0.2399992,-0.004671426,0.0800005,0.001540723,0
INTC,9/25/2019,49.75,51.209999,49.419998,51.02,50.208473,19486700,-1.279998,-0.025692453,-0.285999,-0.005613327,0.0340006,0.000657347,1
INTC,9/26/2019,50.98,51.150002,50.34,50.919998,50.110058,11351800,1.27,0.024892199,-0.521999,-0.010274357,-0.142999,-0.002774148,0
INTC,9/27/2019,50.630001,51.220001,50.34,50.779999,49.972286,14845700,-0.060002,-0.001178358,-0.1899992,-0.003749294,-0.1349993,-0.002629617,1
INTC,9/30/2019,51.189999,51.599998,50.939999,51.529999,50.710358,13652100,0.149998,0.00295388,-0.1759994,-0.00347221,-0.1419993,-0.002775484,1
INTC,10/1/2019,51.970001,52.240002,50.43,50.759998,49.952606,18413100,0.34,0.006598098,0.0299996,0.000590381,-0.1049998,-0.002054992,0
INTC,10/2/2019,50.310001,50.369999,48.98,49.389999,48.604397,20078700,-1.210003,-0.023837727,0.0839996,0.001646986,-0.1009997,-0.001981319,0
INTC,10/3/2019,49.5,50.07,48.529999,50.029999,49.234215,16320100,-0.920002,-0.018627293,0.0979986,0.001933827,-0.2120002,-0.004178085,1
INTC,10/4/2019,50.349998,50.970001,50.029999,50.919998,50.110058,12644900,0.529999,0.010593624,-0.3400018,-0.006732976,-0.2650005,-0.00523851,1
INTC,10/7/2019,50.700001,51.23,50.560001,50.619999,49.814831,12081400,0.57,0.01119403,-0.2220016,-0.004393809,-0.1990005,-0.003932272,0
INTC,10/8/2019,50.16,50.48,49.610001,49.73,48.938992,17409100,-0.080002,-0.001580443,-0.1380012,-0.002741165,-0.0540008,-0.001067653,0
INTC,10/9/2019,50.470001,50.790001,50.150002,50.48,49.677059,11834900,-0.43,-0.008646692,-0.2220016,-0.004427811,-0.069001,-0.001364465,1
INTC,10/10/2019,50.41,51.779999,50.400002,51.110001,50.297039,13907900,0.009999,0.000198078,-0.066001,-0.001310688,0.0159988,0.000316708,1
INTC,10/11/2019,52,52.790001,51.82,52.09,51.261452,24072500,0.700001,0.013695969,0.1199992,0.002372839,-0.1100013,-0.002176735,1
INTC,10/14/2019,51.900002,51.950001,51.439999,51.639999,50.818607,15016800,0.09,0.001727779,0.1539996,0.00303113,-0.034001,-0.000671081,0
INTC,10/15/2019,51.93,53.07,51.830002,52.650002,51.812546,18878100,-0.260003,-0.005034915,0.0579996,0.001137024,-0.0400008,-0.000789329,1
INTC,10/16/2019,52.349998,52.560001,52.119999,52.450001,51.615726,14769300,0.720002,0.013675251,0.0219994,0.000426395,-0.1000011,-0.001965971,1
INTC,10/17/2019,52.639999,52.84,51.380001,51.860001,51.035114,16533900,0.100003,0.001906635,0.2519998,0.004847269,0.0929994,0.001817388,0
INTC,10/18/2019,51.75,51.82,51.029999,51.360001,50.543064,16974100,-0.779998,-0.015040455,0.2700006,0.005178576,0.1949999,0.003797097,0
INTC,10/21/2019,51.52,52.169998,51.34,52.130001,51.300816,12189000,-0.389999,-0.007593438,-0.0259992,-0.000500062,0.0640002,0.001245164,1
INTC,10/22/2019,51.900002,52.32,51.889999,52.009998,51.182724,13114300,0.610001,0.011701534,-0.121999,-0.002342081,-0.0319997,-0.000620751,1
INTC,10/23/2019,51.369999,51.959999,51.200001,51.720001,50.897335,15887500,0.109996,0.002114901,0.0520018,0.001000766,0.0370006,0.000714601,1
INTC,10/24/2019,52.09,52.43,51.43,52.23,51.399223,23413000,0.350002,0.006767247,-0.0699994,-0.001350922,0.0910002,0.001753308,1
INTC,10/25/2019,54.189999,56.610001,53.919998,56.459999,55.561943,59767700,0.14,0.002680452,-0.0199996,-0.000385423,0.1250005,0.002403209,1
INTC,10/28/2019,56.380001,56.810001,56.060001,56.759998,55.85717,32307500,2.27,0.040205456,0.164,0.003099603,0.0690004,0.001315521,1
INTC,10/29/2019,56.369999,57.240002,56.240002,56.34,55.443851,18155800,0.379997,0.006694803,0.6959998,0.012928149,0.2870004,0.005418885,0
INTC,10/30/2019,56.32,56.630001,55.619999,56.599998,55.699715,15248000,-0.029999,-0.000532464,0.649999,0.011882546,0.3510004,0.006581422,1
INTC,10/31/2019,56.330002,56.599998,55.619999,56.529999,55.630825,19249700,0.279998,0.004946961,0.622,0.011171378,0.2760003,0.005135176,1
INTC,11/1/2019,55.939999,56.650002,55.619999,56.509998,55.611149,17953500,0.199997,0.003537891,0.6079992,0.010753815,0.2939998,0.00542295,1
INTC,11/4/2019,56.93,57.799999,56.849998,57.610001,56.693653,19068000,0.569999,0.010086693,0.6199986,0.010964112,0.3919993,0.007162552,1
INTC,11/5/2019,57.470001,58.349998,57.209999,57.549999,56.634605,20865400,0.680001,0.011803523,0.2799984,0.004936676,0.4879991,0.008828249,1
INTC,11/6/2019,57.490002,57.709999,56.98,57.599998,56.995773,17721000,0.079998,0.001390061,0.3399992,0.005969087,0.4949991,0.008866026,1
INTC,11/7/2019,58,58.549999,57.860001,58.049999,57.441055,16962800,0.109996,0.001909653,0.3619986,0.006333076,0.4919993,0.008720454,1
INTC,11/8/2019,57.849998,58.299999,57.310001,58.27,57.658749,11888900,0.049999,0.000861309,0.3279982,0.00570789,0.4679987,0.00821036,1
INTC,11/11/2019,57.970001,58.5,57.900002,58.349998,57.737904,11228900,0.420002,0.00720786,0.2979986,0.005154258,0.4589986,0.008026977,1
INTC,11/12/2019,58.400002,58.799999,58.029999,58.200001,57.589481,11952500,0.379997,0.006512374,0.2679992,0.004623546,0.2739988,0.00477841,0
INTC,11/13/2019,57.869999,57.970001,57.349998,57.889999,57.282734,15332700,-0.200001,-0.003436443,0.2079984,0.003580377,0.2739988,0.00476296,1
INTC,11/14/2019,57.610001,58.040001,57.57,57.810001,57.203575,12119000,0.02,0.000345483,0.1519986,0.002613816,0.2569986,0.004457448,1
INTC,11/15/2019,58.169998,58.700001,57.619999,57.959999,57.351997,16112100,0.2,0.003459609,0.1339994,0.002306199,0.2309988,0.003997626,0
INTC,11/18/2019,57.700001,58.48,57.57,58.25,57.638958,16097500,-0.209999,-0.003623171,0.1639996,0.002825533,0.2309991,0.003987625,1
INTC,11/19/2019,58.48,58.650002,57.75,58.349998,57.737904,17061900,0.549999,0.009442043,0.0379994,0.000654914,0.1529993,0.002638237,0
INTC,11/20/2019,58.259998,58.360001,57.369999,57.900002,57.292629,18542300,-0.130002,-0.002227969,0.0719998,0.001240264,0.1399991,0.002410743,0
INTC,11/21/2019,57.490002,58.299999,57.41,58.220001,57.609272,16139000,-0.359996,-0.006217547,0.0859996,0.001481373,0.1189991,0.002048072,1
INTC,11/22/2019,58.34,58.650002,57.490002,57.610001,57.005672,15690200,0.729999,0.012538629,0.0100004,0.000172017,0.0719999,0.001238815,0
INTC,11/25/2019,58,58.84,58,58.810001,58.193081,15011700,-0.729999,-0.012671394,0.1160002,0.00199773,0.1399999,0.002411546,1
INTC,11/26/2019,58.950001,59.130001,58.450001,58.900002,58.282143,22338700,0.810001,0.013773185,0.0120002,0.000206267,0.0249998,0.000430289,0
INTC,11/27/2019,58.529999,58.59,57.91,58.509998,57.896229,18184200,-0.049999,-0.000848879,0.0640006,0.001098006,0.0680002,0.001168991,0
INTC,11/29/2019,58.150002,58.299999,57.790001,58.049999,57.441055,9481100,-0.020001,-0.000341839,0.0800012,0.001369649,0.0830004,0.00142534,0
INTC,12/2/2019,58.549999,58.689999,57.470001,57.66,57.055149,19154500,-0.100003,-0.001722705,0.1480002,0.002535292,0.0790003,0.001356089,0
INTC,12/3/2019,56.860001,56.860001,55.75,56.07,55.481823,25737400,-0.889999,-0.015435293,-0.0180002,-0.000308297,0.049,0.000841548,0
INTC,12/4/2019,56.66,56.66,55.860001,56.02,55.43235,18881400,-0.790001,-0.014089549,-0.0500002,-0.000864487,-0.019,-0.000327541,0
INTC,12/5/2019,56.41,56.41,55.759998,56.080002,55.491722,17673700,-0.64,-0.011424491,-0.3700006,-0.006461538,-0.153,-0.002648204,0
INTC,12/6/2019,56.66,56.990002,56.419998,56.810001,56.214066,16476800,-0.329998,-0.005884415,-0.4880008,-0.008595195,-0.2039998,-0.003542094,1
INTC,12/9/2019,56.540001,56.959999,56.5,56.529999,55.936996,14298600,0.150001,0.002640398,-0.5500002,-0.009729695,-0.201,-0.003498573,0
INTC,12/10/2019,56.709999,56.830002,56.439999,56.59,55.996368,16157900,-0.010002,-0.000176933,-0.4999994,-0.008880668,-0.2589998,-0.004516598,0
INTC,12/11/2019,56.91,57.169998,56.580002,57.07,56.471336,20051100,-0.119999,-0.002120498,-0.324,-0.00574407,-0.1870001,-0.003273697,1
INTC,12/12/2019,56.75,58.049999,56.610001,57.549999,56.946301,27883300,0.16,0.002803575,-0.1899996,-0.003355935,-0.2800001,-0.004917545,1
INTC,12/13/2019,57.549999,58.34,57.380001,57.790001,57.183784,22795200,0.799999,0.013900939,-0.0299996,-0.000527141,-0.2590002,-0.004556413,1
INTC,12/16/2019,58.209999,58.57,57.650002,57.700001,57.094727,19131200,0.240002,0.004153002,0.1959998,0.00343221,-0.1770002,-0.003115268,0
INTC,12/17/2019,58,58.099998,57.130001,57.299999,56.698921,21653100,-0.509998,-0.008838787,0.214,0.003732124,-0.1429997,-0.00251667,0
INTC,12/18/2019,57.389999,57.459999,56.939999,57.169998,56.570282,28261000,-0.700001,-0.012216423,0.1140008,0.001983243,-0.1049996,-0.00184391,0
INTC,12/19/2019,57.169998,57.990002,56.970001,57.959999,57.351997,18865100,-0.220001,-0.00384819,-0.0019996,-3.47744E-05,-0.0959996,-0.001682462,1
INTC,12/20/2019,58.32,59.049999,57.889999,58.950001,58.331612,49953000,0.790001,0.013630107,-0.0779998,-0.001354539,-0.0539997,-0.000943276,1
INTC,12/23/2019,59.060001,59.779999,59.040001,59.23,58.608677,23593000,0.630001,0.01068704,-0.0799994,-0.00138369,0.0580002,0.001009384,1
INTC,12/24/2019,59.25,59.48,59.16,59.41,58.786789,6313200,0.169999,0.00287015,-0.0019996,-3.44035E-05,0.1060002,0.001836105,1
INTC,12/26/2019,59.41,59.849998,59.349998,59.82,59.19249,11480300,0.16,0.002693149,0.1339998,0.002288873,0.1240003,0.002137457,1
INTC,12/27/2019,59.91,60.48,59.900002,60.080002,59.449764,14085800,0.41,0.006853895,0.306,0.005179944,0.1520002,0.002607744,1
INTC,12/30/2019,59.990002,60.049999,59.380001,59.619999,58.994587,12750500,0.170002,0.002829594,0.4320002,0.007260752,0.1770002,0.003023525,0
INTC,12/31/2019,59.619999,59.93,59.360001,59.849998,59.222172,14432900,-0.370003,-0.006206022,0.3080004,0.005165019,0.1140005,0.001941293,1
INTC,1/2/2020,60.240002,60.970001,60.220001,60.84,60.201786,18056000,0.229999,0.003842924,0.1079996,0.001807343,0.053,0.000899235,1
INTC,1/3/2020,59.810001,60.700001,59.810001,60.099998,59.469547,15293900,0.599998,0.0098619,0.1199996,0.001998594,0.1269997,0.0021419,1
INTC,1/6/2020,59.59,60.200001,59.330002,59.93,59.301331,17755200,0.289997,0.004825241,0.2079992,0.003461,0.2569996,0.004313087,1
INTC,1/7/2020,59.779999,59.799999,58.889999,58.93,58.311825,21876100,0.34,0.005673285,0.1839986,0.003063172,0.3079994,0.005151956,0
INTC,1/8/2020,58.889999,59.32,58.52,58.970001,58.351406,23133500,-0.849999,-0.014423876,0.2179982,0.003637547,0.2629993,0.004399379,1
INTC,1/9/2020,59.049999,59.509998,58.830002,59.299999,58.677944,18813300,0.080002,0.001356656,0.121999,0.002041688,0.1149993,0.001924513,1
INTC,1/10/2020,59.57,60.080002,58.869999,58.939999,58.321716,15200600,0.25,0.004215852,0.0919996,0.001547616,0.1059996,0.00177423,0
INTC,1/13/2020,59.169998,59.779999,59.080002,59.59,58.964901,16453300,-0.630001,-0.010688853,0.022,0.000371534,0.1149996,0.001927712,1
INTC,1/14/2020,59.490002,59.740002,59.189999,59.43,58.80658,17051200,0.420002,0.007048196,-0.1619996,-0.002738978,0.0109995,0.000184534,0
INTC,1/15/2020,59.299999,59.650002,58.75,58.939999,58.321716,18498800,-0.060002,-0.001009625,-0.1459992,-0.002464288,0.0359995,0.00060414,0
INTC,1/16/2020,59.259998,59.84,59.07,59.66,59.034164,21365500,-0.36,-0.006107906,0.0120002,0.000202569,0.0669996,0.0011261,1
INTC,1/17/2020,59.98,60,59.240002,59.599998,58.974792,21803400,0.400002,0.006704693,-0.0760002,-0.001281363,0.0079997,0.000134723,0
INTC,1/21/2020,59.810001,61.25,59.790001,60.549999,59.914829,28358500,-0.380002,-0.006375873,-0.0459998,-0.000773834,-0.0119999,-0.00020226,1
INTC,1/22/2020,61.040001,62.849998,60.970001,62.73,62.07196,29475100,0.739998,0.012221272,0.004,6.70736E-05,-0.0789998,-0.001330165,1
INTC,1/23/2020,62.860001,63.709999,62.810001,63.32,62.655773,42778700,1.689999,0.026940842,0.0679992,0.001127756,-0.039,-0.00065249,1
INTC,1/24/2020,66.57,69.290001,66.459999,68.470001,67.751747,84711000,0.459999,0.007264672,0.4179994,0.006833182,0.2149998,0.003571069,1
INTC,1/27/2020,66.720001,67.419998,65.599998,65.690002,65.000916,30764000,1.900001,0.027749393,0.5819992,0.009247771,0.2529995,0.004139187,0
INTC,1/28/2020,66.5,67.580002,65.940002,67.309998,66.603912,30915400,-1.029999,-0.015679692,0.881999,0.013748581,0.4179996,0.006763966,1
INTC,1/29/2020,67.629997,68.059998,66.169998,66.330002,65.634201,18055800,0.809998,0.012033844,0.7519996,0.011480209,0.3779998,0.006041231,0
INTC,1/30/2020,65.639999,66.5,64.93,66.470001,65.772728,18522400,-1.299995,-0.019598899,0.7659996,0.011566797,0.4169994,0.006591834,1
INTC,1/31/2020,65.800003,65.980003,63.669998,63.93,63.259373,25268400,0.830002,0.012486866,0.1680008,0.002512951,0.2930001,0.004577197,0
INTC,2/3/2020,64.459999,65.040001,64.300003,64.419998,63.744232,16654600,-1.870003,-0.02925079,0.2420014,0.00366969,0.4120003,0.006393549,0
INTC,2/4/2020,65.769997,66.059998,64.919998,65.459999,64.773323,20970800,-0.040001,-0.000620941,-0.5119994,-0.007793938,0.1849998,0.00284957,0
INTC,2/5/2020,66.690002,67.599998,66.129997,67.339996,66.633598,23401400,-0.309998,-0.004735686,-0.3139998,-0.004806953,0.2189999,0.003347957,1
INTC,2/6/2020,67.300003,67.400002,66.769997,67.089996,66.71315,17408000,0.649994,0.009652421,-0.537999,-0.008210717,0.1140003,0.001730581,0
INTC,2/7/2020,66.860001,67.300003,66.010002,66.019997,65.649162,18134600,-0.210007,-0.003130228,-0.1480012,-0.002254466,0.0099998,0.000150938,0
INTC,2/10/2020,65.559998,66.400002,65.440002,66.389999,66.017082,22299300,-0.840004,-0.012723478,-0.356003,-0.005388596,-0.0570008,-0.00086357,1
INTC,2/11/2020,66.830002,67.709999,66.57,67.410004,67.031357,17975600,0.830001,0.012501898,-0.1500032,-0.002257045,-0.3310013,-0.005009403,1
INTC,2/12/2020,67.599998,68.089996,67.309998,67.459999,67.081078,15586600,0.580002,0.008604094,0.0239972,0.000358971,-0.1450013,-0.00219413,0
INTC,2/13/2020,66.989998,67.650002,66.739998,67.440002,67.061188,11602700,-0.139999,-0.002075289,0.2019972,0.003020564,-0.1680009,-0.002537816,1
INTC,2/14/2020,67.519997,67.860001,66.82,67.269997,66.892143,13405500,0.450004,0.006672657,0.0439986,0.000657245,-0.0520013,-0.000784381,0
INTC,2/18/2020,66.660004,66.690002,65.879997,66.139999,65.768486,12758400,-0.25,-0.003716367,0.1760008,0.002619293,-0.0900011,-0.001350759,0
INTC,2/19/2020,66.389999,67.199997,66.18,67.110001,66.73304,13551200,-0.520005,-0.007862186,0.2940016,0.004378673,0.0719992,0.0010778,1
INTC,2/20/2020,67.040001,67.290001,64.559998,65.449997,65.082359,26452600,0.720002,0.010728684,0.0240004,0.000357766,0.0239988,0.000358368,0
INTC,2/21/2020,65.18,65.25,64.040001,64.339996,63.978596,20775900,-1.590004,-0.024293416,0.0520004,0.000779827,0.1269988,0.001901806,0
INTC,2/24/2020,61.610001,62.77,61.32,61.759998,61.41309,26903100,-0.840004,-0.013055705,-0.2380006,-0.003602685,-0.097001,-0.001458596,1
INTC,2/25/2020,61.990002,62.279999,59.459999,59.73,59.394493,34495700,0.149997,0.002428708,-0.4960022,-0.007635502,-0.1600007,-0.002421428,0
INTC,2/26/2020,60.110001,60.82,59.27,59.650002,59.314945,26190100,-2.260002,-0.037836966,-0.4160028,-0.006532913,-0.0610006,-0.000932574,0
INTC,2/27/2020,57.93,58.509998,55.799999,55.830002,55.516403,42208600,-0.459999,-0.007711634,-0.7640022,-0.012285759,-0.3700009,-0.005724467,0
INTC,2/28/2020,54.299999,56.380001,53.599998,55.52,55.208145,60728000,-2.099998,-0.037614149,-1.0000024,-0.016594245,-0.474001,-0.007467876,1
INTC,3/2/2020,55.790001,58.220001,54.52,58.18,57.853203,43140300,1.220001,0.021974081,-1.1020012,-0.018838271,-0.6700009,-0.010757882,1
INTC,3/3/2020,58.029999,59.02,55.400002,55.970001,55.655617,49740300,2.389999,0.041079392,-0.6900002,-0.011941438,-0.5930012,-0.009662564,0
INTC,3/4/2020,57.009998,58.709999,56.16,58.68,58.350395,29223100,-2.059998,-0.036805395,-0.2419998,-0.004243377,-0.3290013,-0.005451193,1
INTC,3/5/2020,57.060001,58.66,56.610001,56.959999,56.640053,29099200,1.670002,0.028459475,-0.201999,-0.003554068,-0.4830006,-0.008116157,0
INTC,3/6/2020,55.18,56.009998,54.540001,55.77,55.456738,36259200,-0.100002,-0.001755653,0.2240012,0.003925576,-0.3880006,-0.006614173,1
INTC,3/9/2020,51.919998,52.709999,50,50.849998,50.564373,56197000,0.59,0.010579164,0.6240004,0.010925907,-0.2390004,-0.004134597,0
INTC,3/10/2020,52.759998,54,50.43,53.98,53.676792,36569000,-1.07,-0.021042282,0.4980002,0.008949434,-0.096,-0.001692704,1
INTC,3/11/2020,52.389999,53.540001,51.009998,51.66,51.369823,38563500,1.220002,0.022601,-0.1939996,-0.003511432,-0.2179997,-0.003883213,0
INTC,3/12/2020,47.990002,50.09,45.369999,45.540001,45.284203,50661700,-0.729999,-0.014130836,0.4620004,0.008580351,0.1300007,0.002349127,0
INTC,3/13/2020,48.259998,55,47.740002,54.43,54.124268,48805100,-2.450001,-0.053798879,-0.0179998,-0.000349104,0.1030007,0.001896498,1
INTC,3/16/2020,47.509998,52.25,43.630001,44.610001,44.359425,53878900,6.170002,0.113356642,-0.4879996,-0.009514146,0.0680004,0.001254574,0
INTC,3/17/2020,45.759998,51.630001,45.200001,50.080002,49.798702,52085200,-2.899997,-0.065007777,0.6280008,0.012548973,0.5630005,0.010653808,1
INTC,3/18/2020,46.709999,50.049999,45.200001,47.610001,47.342575,49309900,4.320004,0.086262057,0.2620014,0.005318313,0.0340009,0.00065066,1
INTC,3/19/2020,47.84,49.23,45.16,45.939999,45.681953,44538000,0.900002,0.018903633,0.8820018,0.018202868,0.6720011,0.013138108,0
INTC,3/20/2020,46.509998,49.419998,45.470001,45.830002,45.572575,52344000,-1.900001,-0.041358316,1.208002,0.024889809,0.5950011,0.011888846,0
INTC,3/23/2020,46.02,50.490002,45.91,49.580002,49.30151,46698500,-0.679996,-0.014837355,1.318002,0.028154013,0.4150012,0.008460261,1
INTC,3/24/2020,53.139999,54.639999,51.349998,52.400002,52.105671,50019800,3.560002,0.071803184,-0.0519976,-0.001087634,0.2880016,0.005886473,0
INTC,3/25/2020,52.48,53.790001,49.91,51.259998,50.972069,41106100,-0.739997,-0.01412208,1.2400022,0.025687814,0.7510018,0.015399479,0
INTC,3/26/2020,51.740002,55.950001,51.66,55.540001,55.228031,41459800,-1.220002,-0.023800274,0.228002,0.004652912,0.5550019,0.011389794,1
INTC,3/27/2020,53.419998,54.639999,52.07,52.369999,52.075836,31633500,3.799999,0.068419138,-0.1959988,-0.003849,0.5060016,0.010175386,0
INTC,3/30/2020,52.990002,56.099998,52.830002,55.490002,55.178314,31628600,-1.049999,-0.020049628,0.9440012,0.018073927,1.1310016,0.022838366,1
INTC,3/31/2020,55.060001,55.799999,53.220001,54.119999,53.816006,48074700,2.5,0.045053161,0.8700006,0.016288486,0.4090015,0.008081436,0
INTC,4/1/2020,52.5,54.689999,51.43,51.880001,51.588589,29586600,-0.940002,-0.017368847,0.6580002,0.012240498,0.9490012,0.01860276,0
INTC,4/2/2020,51.290001,54.560001,51.220001,54.349998,54.044712,27810000,-0.619999,-0.011950636,0.6179992,0.011469918,0.4230006,0.008223024,1
INTC,4/3/2020,53.849998,55.130001,52.73,54.130001,53.825951,23906100,3.059997,0.056301695,0.7379998,0.013757873,0.2710005,0.005183438,1
INTC,4/6/2020,56.630001,58.77,56.119999,58.43,58.101799,32323400,0.280003,0.005172788,0.5899994,0.010927129,0.7670003,0.014441186,1
INTC,4/7/2020,59.939999,61.490002,58.209999,58.400002,58.071968,41410000,1.799999,0.030806076,0.8559998,0.015682822,0.8630002,0.015982373,0
INTC,4/8/2020,58.990002,59.509998,57.91,58.98,58.648708,26719500,-1.539997,-0.026369811,0.7159996,0.012915322,0.6869999,0.012583107,0
INTC,4/9/2020,59.360001,59.720001,56.060001,57.139999,56.819042,40515400,-0.010002,-0.000169583,0.5960006,0.010482265,0.6069999,0.010962811,0
INTC,4/13/2020,56.57,58.77,56.57,58.700001,58.370281,23251900,-2.220002,-0.038851978,0.718,0.012505225,0.7279999,0.013110265,1
